ID,SMILES_chiral,SMARTS,Proportion,Counts,MW,HBA,HBD,LOGP,TPSA,RB
COCONUT_fragments_4141,Clc1cccc(N2CCNCC2)c1,[#17]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#7]2-[#6]-[#6]-[#7]-[#6]-[#6]-2):[#6]:1,0.01,45.0,196.076726096,2,1,1.7495999999999998,15.27,1
COCONUT_fragments_4163,CC[C@@](C)(O)C=O,[#6]-[#6]-[#6@@](-[#6])(-[#8])-[#6]=[#8],0.01,45.0,102.06807956,2,1,0.3463,37.3,2
COCONUT_fragments_4168,Cc1cc(CC2COC2)no1,[#6]-[#6]1:[#6]:[#6](-[#6]-[#6]2-[#6]-[#8]-[#6]-2):[#7]:[#8]:1,0.01,45.0,153.078978592,3,0,1.17192,35.260000000000005,2
COCONUT_fragments_4174,CC[C@H](O)C(C)C,[#6]-[#6]-[#6@H](-[#8])-[#6](-[#6])-[#6],0.01,45.0,102.104465068,1,1,1.4133,20.23,2
COCONUT_fragments_4188,CC=CC#CC#CC=CC,[#6]-[#6]=[#6]-[#6]#[#6]-[#6]#[#6]-[#6]=[#6]-[#6],0.01,45.0,130.07825032,0,0,2.1454000000000004,0.0,0
COCONUT_fragments_4196,Cc1cc(C=O)n(C)n1,[#6]-[#6]1:[#6]:[#6](-[#6]=[#8]):[#7](-[#6]):[#7]:1,0.01,45.0,124.063662876,3,0,0.54102,34.89,1
COCONUT_fragments_4197,C[C@@H](O)c1ccc(O)cc1,[#6]-[#6@@H](-[#8])-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.01,45.0,138.06807956,2,2,1.4454999999999998,40.46,1
COCONUT_fragments_4219,NCCc1c[nH]c2ccc(Cl)cc12,[#7]-[#6]-[#6]-[#6]1:[#6]:[#7H]:[#6]2:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1:2,0.01,44.0,194.061076032,1,2,2.3225000000000007,41.81,2
COCONUT_fragments_4228,CCBr,[#6]-[#6]-[#35],0.01,44.0,107.95746226,0,0,1.4012,0.0,0
COCONUT_fragments_4230,COc1cccc(/C=C/CO)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6](/[#6]=[#6]/[#6]-[#8]):[#6]:1,0.01,44.0,164.083729624,2,1,1.7007,29.46,3
COCONUT_fragments_4234,Brc1ccc2cc[nH]c2c1,[#35]-[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]:[#7H]:[#6]:2:[#6]:1,0.01,44.0,194.968361292,0,1,2.930400000000001,15.79,0
COCONUT_fragments_4236,Cc1n[nH]c(C)c1[C@@H]1C=CCC1,[#6]-[#6]1:[#7]:[#7H]:[#6](-[#6]):[#6]:1-[#6@@H]1-[#6]=[#6]-[#6]-[#6]-1,0.01,44.0,162.115698448,1,1,2.460140000000001,28.68,1
COCONUT_fragments_4237,COc1ccc(C2(CN)CCOCC2)cc1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]2(-[#6]-[#7])-[#6]-[#6]-[#8]-[#6]-[#6]-2):[#6]:[#6]:1,0.01,44.0,221.141578848,3,1,1.7021000000000004,44.48,3
COCONUT_fragments_4247,CC(=O)CC(C)C=O,[#6]-[#6](=[#8])-[#6]-[#6](-[#6])-[#6]=[#8],0.01,44.0,114.06807956,2,0,0.8005,34.14,3
COCONUT_fragments_4248,Cc1nc2ccccc2n1C,[#6]-[#6]1:[#7]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#7]:1-[#6],0.01,44.0,146.08439832,2,0,1.88172,17.82,0
COCONUT_fragments_4251,COc1ccc(Br)cc1C,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#35]):[#6]:[#6]:1-[#6],0.01,44.0,199.983677008,1,0,2.766120000000001,9.23,1
COCONUT_fragments_4252,CC(=O)OC[C@@H](C)O,[#6]-[#6](=[#8])-[#8]-[#6]-[#6@@H](-[#6])-[#8],0.01,44.0,118.06299418,3,1,-0.0697,46.53,2
COCONUT_fragments_4259,C1=c2ccccc2=NC1,[#6]1=[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2=[#7]-[#6]-1,0.01,44.0,117.057849224,1,0,0.1002999999999999,12.36,0
COCONUT_fragments_4264,NCCc1cc(Br)cc(Br)c1,[#7]-[#6]-[#6]-[#6]1:[#6]:[#6](-[#35]):[#6]:[#6](-[#35]):[#6]:1,0.01,44.0,276.91017348800005,1,1,2.7128000000000005,26.02,2
COCONUT_fragments_4273,OCc1ccc(O)[nH]1,[#8]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#7H]:1,0.01,44.0,113.047678464,2,3,0.2126,56.25,1
COCONUT_fragments_4276,CC1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@@]4(CO4)[C@@H]3C[C@H]12,[#6]-[#6]1-[#6](=[#8])-[#8]-[#6@@H]2-[#6]-[#6@@]3(-[#6])-[#6]-[#6]-[#6]-[#6@@]4(-[#6]-[#8]-4)-[#6@@H]-3-[#6]-[#6@H]-1-2,0.01,44.0,250.156894564,3,0,2.533300000000001,38.83,0
COCONUT_fragments_4277,NCCc1ccccn1,[#7]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#7]:1,0.01,44.0,122.08439832,2,1,0.5827999999999998,38.91,2
COCONUT_fragments_4282,COc1ccc2c(c1)c(=O)oc1ccccc12,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6](=[#8]):[#8]:[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:2:1,0.01,44.0,226.06299418,3,0,2.954800000000001,39.44,1
COCONUT_fragments_4284,COc1cc(=O)oc(C)c1C,[#6]-[#8]-[#6]1:[#6]:[#6](=[#8]):[#8]:[#6](-[#6]):[#6]:1-[#6],0.01,44.0,154.06299418,3,0,1.26524,39.44,1
COCONUT_fragments_4294,c1[nH]nnc1CC1CCCCC1,[#6]1:[#7H]:[#7]:[#7]:[#6]:1-[#6]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#6]-1,0.01,43.0,165.12659748,2,1,1.9275,41.57,2
COCONUT_fragments_4295,CC1=C(C)C(C)(C)CC(=O)C1,[#6]-[#6]1=[#6](-[#6])-[#6](-[#6])(-[#6])-[#6]-[#6](=[#8])-[#6]-1,0.01,43.0,152.120115132,1,0,2.711900000000001,17.07,0
COCONUT_fragments_4307,O=CN(c1ccccc1)c1ccccc1,[#8]=[#6]-[#7](-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,43.0,197.084063972,1,0,2.9811000000000014,20.31,3
COCONUT_fragments_4318,CC(=O)OC1CCOC(C)C1,[#6]-[#6](=[#8])-[#8]-[#6]1-[#6]-[#6]-[#8]-[#6](-[#6])-[#6]-1,0.01,43.0,158.094294308,3,0,1.117,35.53,1
COCONUT_fragments_4319,Cc1cc(C=O)no1,[#6]-[#6]1:[#6]:[#6](-[#6]=[#8]):[#7]:[#8]:1,0.01,43.0,111.0320284,3,0,0.79552,43.1,1
COCONUT_fragments_4335,Cc1ccc(C)c(N)c1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6](-[#7]):[#6]:1,0.01,43.0,121.089149352,1,1,1.88564,26.02,0
COCONUT_fragments_4339,CC(C)c1ccc(NC=O)cc1,[#6]-[#6](-[#6])-[#6]1:[#6]:[#6]:[#6](-[#7]-[#6]=[#8]):[#6]:[#6]:1,0.01,43.0,163.099714036,1,1,2.3783000000000003,29.1,3
COCONUT_fragments_4342,C=C(C=O)[C@H](O)CO,[#6]=[#6](-[#6]=[#8])-[#6@H](-[#8])-[#6]-[#8],0.01,43.0,116.047344116,3,2,-0.9053,57.53,3
COCONUT_fragments_4348,COc1cccc(/C=C/C=O)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6](/[#6]=[#6]/[#6]=[#8]):[#6]:1,0.01,43.0,162.06807956,2,0,1.9073,26.3,3
COCONUT_fragments_4351,CC1=CCN2CCC[C@@H]12,[#6]-[#6]1=[#6]-[#6]-[#7]2-[#6]-[#6]-[#6]-[#6@@H]-1-2,0.01,43.0,123.104799416,1,0,1.4107,3.24,0
COCONUT_fragments_4352,CCCC(C)(C)O,[#6]-[#6]-[#6]-[#6](-[#6])(-[#6])-[#8],0.01,43.0,102.104465068,1,1,1.5574,20.23,2
COCONUT_fragments_4357,C[C@@H]1C[C@H](O)[C@@H](CO)O1,[#6]-[#6@@H]1-[#6]-[#6@H](-[#8])-[#6@@H](-[#6]-[#8])-[#8]-1,0.01,43.0,132.078644244,3,2,-0.483,49.69,1
COCONUT_fragments_4359,C[C@H](O)[C@](C)(O)C=O,[#6]-[#6@H](-[#8])-[#6@](-[#6])(-[#8])-[#6]=[#8],0.01,43.0,118.06299418,3,2,-0.6829000000000001,57.53,2
COCONUT_fragments_4360,NC[C@H]1CCCO1,[#7]-[#6]-[#6@H]1-[#6]-[#6]-[#6]-[#8]-1,0.01,43.0,101.084063972,2,1,0.1240999999999996,35.25,1
COCONUT_fragments_4362,C[C@@H]1CC[C@H](O)[C@@]2(C)[C@@H](O)C[C@@H]3C[C@]12OC3(C)C,[#6]-[#6@@H]1-[#6]-[#6]-[#6@H](-[#8])-[#6@@]2(-[#6])-[#6@@H](-[#8])-[#6]-[#6@@H]3-[#6]-[#6@]-1-2-[#8]-[#6]-3(-[#6])-[#6],0.01,43.0,254.188194692,3,2,2.102,49.69,0
COCONUT_fragments_4365,O=Cc1ccc2cc[nH]c2c1,[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]:[#7H]:[#6]:2:[#6]:1,0.01,43.0,145.052763844,1,1,1.9804,32.86,1
COCONUT_fragments_4368,CCc1cc(O)cc(C)c1O,[#6]-[#6]-[#6]1:[#6]:[#6](-[#8]):[#6]:[#6](-[#6]):[#6]:1-[#8],0.01,43.0,152.083729624,2,2,1.96862,40.46,1
COCONUT_fragments_4373,Cc1ccc2c3c(c(=O)oc2c1)CCCC3,[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6]3:[#6](:[#6](=[#8]):[#8]:[#6]:2:[#6]:1)-[#6]-[#6]-[#6]-[#6]-3,0.01,43.0,214.099379688,2,0,2.980220000000001,30.21,0
COCONUT_fragments_4376,CCC(C)C(=O)CO,[#6]-[#6]-[#6](-[#6])-[#6](=[#8])-[#6]-[#8],0.01,43.0,116.083729624,2,1,0.5939000000000001,37.3,3
COCONUT_fragments_4384,O=CC1=COC[C@@H]2C(CO)=CC[C@H]12,[#8]=[#6]-[#6]1=[#6]-[#8]-[#6]-[#6@@H]2-[#6](-[#6]-[#8])=[#6]-[#6]-[#6@H]-1-2,0.01,43.0,180.078644244,3,1,0.6541999999999999,46.53,2
COCONUT_fragments_4393,CCC=C(C)CC=O,[#6]-[#6]-[#6]=[#6](-[#6])-[#6]-[#6]=[#8],0.01,43.0,112.088815004,1,0,1.9317,17.07,3
COCONUT_fragments_4395,O=CC1OCCC[C@@H]1O,[#8]=[#6]-[#6]1-[#8]-[#6]-[#6]-[#6]-[#6@@H]-1-[#8],0.01,43.0,130.06299418,3,1,-0.2748000000000001,46.53,1
COCONUT_fragments_4401,CC/C=C/C=C(\C)C=O,[#6]-[#6]/[#6]=[#6]/[#6]=[#6](\[#6])-[#6]=[#8],0.01,43.0,124.088815004,1,0,2.0978000000000003,17.07,3
COCONUT_fragments_4412,Ic1ccccc1,[#53]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,42.0,203.94359816,0,0,2.2912,0.0,0
COCONUT_fragments_4415,CC(C=O)NC(=O)C1CCNCC1,[#6]-[#6](-[#6]=[#8])-[#7]-[#6](=[#8])-[#6]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,42.0,184.121177752,3,2,-0.3104000000000002,58.2,3
COCONUT_fragments_4422,CC(C)C[C@H](N)C=O,[#6]-[#6](-[#6])-[#6]-[#6@H](-[#7])-[#6]=[#8],0.01,42.0,115.099714036,2,1,0.5587000000000001,43.09,3
COCONUT_fragments_4426,CCc1cc(=O)oc2c(C)c(O)ccc12,[#6]-[#6]-[#6]1:[#6]:[#6](=[#8]):[#8]:[#6]2:[#6](-[#6]):[#6](-[#8]):[#6]:[#6]:[#6]:1:2,0.01,42.0,204.078644244,3,1,2.3694200000000007,50.44,1
COCONUT_fragments_4453,O=[SH](=O)c1cccnc1,[#8]=[#16H](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#7]:[#6]:1,0.01,42.0,143.0040994,3,1,0.0519,47.03,1
COCONUT_fragments_4470,CC(=O)O[C@H]1CC[C@@H](C)OC1,[#6]-[#6](=[#8])-[#8]-[#6@H]1-[#6]-[#6]-[#6@@H](-[#6])-[#8]-[#6]-1,0.01,42.0,158.094294308,3,0,1.117,35.53,1
COCONUT_fragments_4480,CC[C@H](O)CC=C(C)C,[#6]-[#6]-[#6@H](-[#8])-[#6]-[#6]=[#6](-[#6])-[#6],0.01,42.0,128.120115132,1,1,2.1136,20.23,3
COCONUT_fragments_4481,CCc1ccc(C)cc1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1,0.01,42.0,120.093900384,0,0,2.5574200000000005,0.0,1
COCONUT_fragments_4491,O=CNc1cccc(C=O)c1,[#8]=[#6]-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:1,0.01,42.0,149.047678464,2,1,1.0674,46.17,3
COCONUT_fragments_4497,COc1ccc(CN)c(OC)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]-[#7]):[#6](-[#8]-[#6]):[#6]:1,0.01,42.0,167.094628656,3,1,1.1625,44.48,3
COCONUT_fragments_4498,C[C@H]1OCC[C@H](O)[C@H]1O,[#6]-[#6@H]1-[#8]-[#6]-[#6]-[#6@H](-[#8])-[#6@H]-1-[#8],0.01,42.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_4507,Nc1cccc(N)c1,[#7]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#7]):[#6]:1,0.01,42.0,108.068748256,2,2,0.851,52.04,0
COCONUT_fragments_4509,CNC1CCCCC1,[#6]-[#7]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#6]-1,0.01,42.0,113.12044948,1,1,1.5385,12.03,1
COCONUT_fragments_4510,N[C@@H]1CO[C@H]2CCO[C@@H]21,[#7]-[#6@@H]1-[#6]-[#8]-[#6@H]2-[#6]-[#6]-[#8]-[#6@H]-1-2,0.01,42.0,129.078978592,3,1,-0.4985999999999999,44.48,0
COCONUT_fragments_4518,CC(=O)c1c(C)n(C)c2ccccc12,[#6]-[#6](=[#8])-[#6]1:[#6](-[#6]):[#7](-[#6]):[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,42.0,187.099714036,2,0,2.6893200000000013,22.0,1
COCONUT_fragments_4525,O=Cc1ncccc1O,[#8]=[#6]-[#6]1:[#7]:[#6]:[#6]:[#6]:[#6]:1-[#8],0.01,42.0,123.0320284,3,1,0.5996999999999999,50.19,1
COCONUT_fragments_4527,CN1CCCCCC(C=O)CC1=O,[#6]-[#7]1-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]=[#8])-[#6]-[#6]-1=[#8],0.01,42.0,183.125928784,2,0,1.224,37.38,1
COCONUT_fragments_4528,C=C[C@H]1COC=C(C(=O)OC)[C@H]1C,[#6]=[#6]-[#6@H]1-[#6]-[#8]-[#6]=[#6](-[#6](=[#8])-[#8]-[#6])-[#6@H]-1-[#6],0.01,42.0,182.094294308,3,0,1.5118,35.53,2
COCONUT_fragments_4544,O=CC1C2C=C[C@]3(CNC(=O)C13)O2,[#8]=[#6]-[#6]1-[#6]2-[#6]=[#6]-[#6@]3(-[#6]-[#7]-[#6](=[#8])-[#6]-1-3)-[#8]-2,0.01,42.0,179.058243148,3,1,-0.7451000000000001,55.400000000000006,1
COCONUT_fragments_4552,O=CC1CSCN1,[#8]=[#6]-[#6]1-[#6]-[#16]-[#6]-[#7]-1,0.01,42.0,117.024834844,3,1,-0.1522,29.1,1
COCONUT_fragments_4558,C1CNCCNC1,[#6]1-[#6]-[#7]-[#6]-[#6]-[#7]-[#6]-1,0.01,42.0,100.100048384,2,2,-0.4306999999999998,24.06,0
COCONUT_fragments_4561,Cc1cc(=O)oc2ccc(Cl)cc12,[#6]-[#6]1:[#6]:[#6](=[#8]):[#8]:[#6]2:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1:2,0.01,41.0,194.013457144,2,0,2.7548200000000014,30.21,0
COCONUT_fragments_4566,OC[C@@H]1OCC[C@@H]1O,[#8]-[#6]-[#6@@H]1-[#8]-[#6]-[#6]-[#6@@H]-1-[#8],0.01,41.0,118.06299418,3,2,-0.8715000000000002,49.69,1
COCONUT_fragments_4577,COc1ccc2c(c1)OCC2=O,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#8]-[#6]-[#6]-2=[#8],0.01,41.0,164.047344116,3,0,1.2702999999999998,35.53,1
COCONUT_fragments_4584,C[C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C,[#6]-[#6@H]1-[#6]-[#6@@H]2-[#6]-[#6]-[#7@@]-1-[#6]-[#6@@H]-2-[#6],0.01,41.0,139.136099544,1,0,1.7366,3.24,0
COCONUT_fragments_4593,CCCC(=O)C=C(C)C,[#6]-[#6]-[#6]-[#6](=[#8])-[#6]=[#6](-[#6])-[#6],0.01,41.0,126.104465068,1,0,2.3218000000000005,17.07,3
COCONUT_fragments_4598,CCc1cc2c(=O)ccoc2cc1O,[#6]-[#6]-[#6]1:[#6]:[#6]2:[#6](=[#8]):[#6]:[#6]:[#8]:[#6]:2:[#6]:[#6]:1-[#8],0.01,41.0,190.06299418,3,1,2.0610000000000004,50.44,1
COCONUT_fragments_4601,O=C[C@@]1(O)CCC[C@H](O)C1,[#8]=[#6]-[#6@@]1(-[#8])-[#6]-[#6]-[#6]-[#6@H](-[#8])-[#6]-1,0.01,41.0,144.078644244,3,2,-0.1487,57.53,1
COCONUT_fragments_4605,O=CC=CC(=O)O,[#8]=[#6]-[#6]=[#6]-[#6](=[#8])-[#8],0.01,41.0,100.016043988,2,1,-0.1739000000000001,54.370000000000005,2
COCONUT_fragments_4617,CC(=O)N1CC2C[C@@H](C1)Cn1c2cccc1=O,[#6]-[#6](=[#8])-[#7]1-[#6]-[#6]2-[#6]-[#6@@H](-[#6]-1)-[#6]-[#7]1:[#6]-2:[#6]:[#6]:[#6]:[#6]:1=[#8],0.01,41.0,232.121177752,3,0,0.8139000000000001,42.31,0
COCONUT_fragments_4618,COc1cc(C)cc2cccc(O)c12,[#6]-[#8]-[#6]1:[#6]:[#6](-[#6]):[#6]:[#6]2:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1:2,0.01,41.0,188.083729624,2,1,2.862420000000001,29.46,1
COCONUT_fragments_4646,O=C1C(=Cc2ccco2)Oc2ccccc21,[#8]=[#6]1-[#6](=[#6]-[#6]2:[#6]:[#6]:[#6]:[#8]:2)-[#8]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-1,0.01,41.0,212.047344116,3,0,2.8958000000000013,39.44,1
COCONUT_fragments_4648,CCOC(=O)c1c(C)oc2ccccc12,[#6]-[#6]-[#8]-[#6](=[#8])-[#6]1:[#6](-[#6]):[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,41.0,204.078644244,3,0,2.9179200000000014,39.44,2
COCONUT_fragments_4653,COc1ccc([C@H]2C[C@H](N)CC2C=O)cc1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6@H]2-[#6]-[#6@H](-[#7])-[#6]-[#6]-2-[#6]=[#8]):[#6]:[#6]:1,0.01,41.0,219.125928784,3,1,1.715,52.32,3
COCONUT_fragments_4654,CCCCNC(C)=O,[#6]-[#6]-[#6]-[#6]-[#7]-[#6](-[#6])=[#8],0.01,41.0,115.099714036,1,1,0.9226,29.1,3
COCONUT_fragments_4665,CCC#CC1=C(C)C[C@@H](O)CC1(C)C,[#6]-[#6]-[#6]#[#6]-[#6]1=[#6](-[#6])-[#6]-[#6@@H](-[#8])-[#6]-[#6]-1(-[#6])-[#6],0.01,41.0,192.15141526,1,1,2.8972000000000016,20.23,0
COCONUT_fragments_4672,C[C@@H]1OC[C@H](O)C[C@@H]1O,[#6]-[#6@@H]1-[#8]-[#6]-[#6@H](-[#8])-[#6]-[#6@@H]-1-[#8],0.01,41.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_4682,CCCN1CCNCC1,[#6]-[#6]-[#6]-[#7]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,41.0,128.131348512,2,1,0.3015999999999999,15.27,2
COCONUT_fragments_4685,CCc1ccc2oc(C)cc(=O)c2c1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]2:[#8]:[#6](-[#6]):[#6]:[#6](=[#8]):[#6]:2:[#6]:1,0.01,41.0,188.083729624,2,0,2.6638200000000003,30.21,1
COCONUT_fragments_4694,CC(=O)Nc1cn[nH]c1,[#6]-[#6](=[#8])-[#7]-[#6]1:[#6]:[#7]:[#7H]:[#6]:1,0.01,41.0,125.058911844,2,2,0.3680999999999998,57.78,1
COCONUT_fragments_4696,C[C@@H]1C[C@H](N(C)C)CCO1,[#6]-[#6@@H]1-[#6]-[#6@H](-[#7](-[#6])-[#6])-[#6]-[#6]-[#8]-1,0.01,41.0,143.131014164,2,0,1.1155,12.47,1
COCONUT_fragments_4698,CC(C)[C@H](N)CO,[#6]-[#6](-[#6])-[#6@H](-[#7])-[#6]-[#8],0.01,41.0,103.099714036,2,2,-0.038,46.25,2
COCONUT_fragments_4702,O=c1cc[oH+]c2cccc(O)c12,[#8]=[#6]1:[#6]:[#6]:[#8H+]:[#6]2:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1:2,0.01,41.0,163.03897050409,2,1,1.6111,50.1,0
COCONUT_fragments_4705,CCOc1ccccc1C,[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6],0.01,40.0,136.088815004,1,0,2.39372,9.23,2
COCONUT_fragments_4708,CC(C)(C)c1ccc(-c2c[nH]nn2)cc1,[#6]-[#6](-[#6])(-[#6])-[#6]1:[#6]:[#6]:[#6](-[#6]2:[#6]:[#7H]:[#7]:[#7]:2):[#6]:[#6]:1,0.01,40.0,201.12659748,2,1,2.7692000000000005,41.57,1
COCONUT_fragments_4710,NCCc1ccc(Cl)cc1,[#7]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,0.01,40.0,155.050177,1,1,1.8412,26.02,2
COCONUT_fragments_4716,COCCN=c1cccc[nH]1,[#6]-[#8]-[#6]-[#6]-[#7]=[#6]1:[#6]:[#6]:[#6]:[#6]:[#7H]:1,0.01,40.0,152.094963004,2,1,0.5618000000000001,37.38,3
COCONUT_fragments_4730,CN1CCOCC1,[#6]-[#7]1-[#6]-[#6]-[#8]-[#6]-[#6]-1,0.01,40.0,101.084063972,2,0,-0.0516,12.47,0
COCONUT_fragments_4733,CCCC[C@H](C)O,[#6]-[#6]-[#6]-[#6]-[#6@H](-[#6])-[#8],0.01,40.0,102.104465068,1,1,1.5574,20.23,3
COCONUT_fragments_4736,Cc1cccc(C)c1N,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#6]):[#6]:1-[#7],0.01,40.0,121.089149352,1,1,1.88564,26.02,0
COCONUT_fragments_4738,CC1=C(C)C(C)(C)CCC1=O,[#6]-[#6]1=[#6](-[#6])-[#6](-[#6])(-[#6])-[#6]-[#6]-[#6]-1=[#8],0.01,40.0,152.120115132,1,0,2.711900000000001,17.07,0
COCONUT_fragments_4743,Cc1cccc(O)c1C(=O)O,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1-[#6](=[#8])-[#8],0.01,40.0,152.047344116,2,2,1.3988199999999995,57.53,1
COCONUT_fragments_4744,COc1cccc2c1OCO2,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#6]:1-[#8]-[#6]-[#8]-2,0.01,40.0,152.047344116,3,0,1.4238999999999995,27.69,1
COCONUT_fragments_4750,CC(=O)O[C@@H]1CCO[C@@H](C)C1,[#6]-[#6](=[#8])-[#8]-[#6@@H]1-[#6]-[#6]-[#8]-[#6@@H](-[#6])-[#6]-1,0.01,40.0,158.094294308,3,0,1.117,35.53,1
COCONUT_fragments_4754,Cc1ccc2c(c1)NC1(CCNCC1)c1cccn1-2,[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]1(-[#6]-[#6]-[#7]-[#6]-[#6]-1)-[#6]1:[#6]:[#6]:[#6]:[#7]:1-2,0.01,40.0,253.157897608,3,2,2.7899200000000013,28.99,0
COCONUT_fragments_4768,O=c1[nH]c2ccccc2o1,[#8]=[#6]1:[#7H]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#8]:1,0.01,40.0,135.0320284,2,1,1.1211,46.0,0
COCONUT_fragments_4774,CCCc1cccc(OC)c1,[#6]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]-[#6]):[#6]:1,0.01,40.0,150.104465068,1,0,2.6477000000000013,9.23,3
COCONUT_fragments_4775,NCc1ccccc1Cl,[#7]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#17],0.01,40.0,141.034526936,1,1,1.7987,26.02,1
COCONUT_fragments_4776,O=C(c1ccccc1)N1CCNCC1,[#8]=[#6](-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#7]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,40.0,190.110613068,2,1,0.732,32.34,1
COCONUT_fragments_4778,OC[C@H]1C[C@H](O)CCO1,[#8]-[#6]-[#6@H]1-[#6]-[#6@H](-[#8])-[#6]-[#6]-[#8]-1,0.01,40.0,132.078644244,3,2,-0.4814,49.69,1
COCONUT_fragments_4791,Oc1ccccc1-c1ccncn1,[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]1:[#6]:[#6]:[#7]:[#6]:[#7]:1,0.01,40.0,172.063662876,3,1,1.8491999999999995,46.010000000000005,1
COCONUT_fragments_4797,COc1ccc(/C=C/C=O)cc1O,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](/[#6]=[#6]/[#6]=[#8]):[#6]:[#6]:1-[#8],0.01,40.0,178.06299418,3,1,1.6129,46.53,3
COCONUT_fragments_4801,O=CC=Cc1ccc2c(c1)OCO2,[#8]=[#6]-[#6]=[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#8]-[#6]-[#8]-2,0.01,40.0,176.047344116,3,0,1.6274,35.53,2
COCONUT_fragments_4804,CC1C[C@H](O)C(O)CO1,[#6]-[#6]1-[#6]-[#6@H](-[#8])-[#6](-[#8])-[#6]-[#8]-1,0.01,40.0,132.078644244,3,2,-0.4830000000000001,49.69,0
COCONUT_fragments_4807,Cc1oc(O)c(C)c1O,[#6]-[#6]1:[#8]:[#6](-[#8]):[#6](-[#6]):[#6]:1-[#8],0.01,40.0,128.047344116,3,2,1.3076399999999997,53.60000000000001,0
COCONUT_fragments_4811,c1ccc2c(c1)CCC2,[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#6]-[#6]-[#6]-2,0.01,40.0,118.07825032,0,0,2.1753,0.0,0
